Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore
1,1,4,1,1,1,2,1,1,0,1,56,51,49
0,1,2,1,0,0,2,0,4,0,2,62,57,67
0,1,5,0,1,1,2,1,0,1,2,69,74,71
0,2,2,0,1,1,2,1,3,1,0,35,33,36
0,1,1,1,0,1,2,0,2,1,0,83,91,91
0,3,4,1,1,1,2,1,0,1,0,69,76,78
1,2,5,0,1,1,1,0,5,0,2,46,46,43
0,0,5,0,1,1,2,1,1,0,0,62,74,69
1,1,3,1,0,1,0,1,1,0,0,83,76,80
1,0,3,0,0,1,1,0,2,0,0,72,65,66
1,1,2,0,1,1,2,0,1,1,2,76,73,68
0,2,5,0,1,1,2,0,3,0,0,63,74,75
1,2,5,0,0,1,0,1,0,1,0,52,56,51
1,3,1,0,0,2,2,1,1,1,2,77,83,78
1,2,0,1,0,2,2,0,2,0,0,57,54,60
0,0,1,1,1,1,1,1,0,1,0,55,65,62
1,3,5,0,1,1,0,0,2,1,0,64,60,57
1,2,3,1,0,1,2,0,1,0,2,85,71,74
0,4,2,0,0,1,2,1,1,0,1,90,91,93
1,1,0,1,0,2,0,0,5,0,1,93,88,85
1,2,1,1,1,1,0,1,0,0,1,79,63,64
0,4,4,1,1,1,2,1,3,1,1,75,83,75
1,3,4,0,0,1,2,1,3,1,2,69,64,73
1,3,4,1,1,0,1,1,3,0,0,87,69,75
1,2,1,1,1,1,2,1,0,1,1,57,64,62
1,3,0,0,1,0,0,1,0,1,0,71,72,75
1,3,4,1,0,1,2,1,1,1,1,83,73,69
0,2,2,0,1,1,1,0,1,0,1,59,70,65
0,2,1,1,1,1,2,1,3,0,1,76,86,84
1,3,4,0,1,1,1,0,3,0,2,59,53,50
0,1,5,1,0,1,1,1,3,1,2,46,60,53
0,2,5,1,1,2,2,1,2,0,1,72,82,82
0,3,4,1,1,0,2,1,1,1,1,54,69,64
1,2,5,0,1,1,2,0,1,1,0,62,51,46
0,3,3,1,0,2,0,0,4,1,1,53,69,68
0,2,1,0,1,1,2,1,3,0,0,87,91,86
1,4,4,0,1,0,1,1,2,0,0,49,38,41
1,4,3,0,1,2,2,1,0,1,1,62,54,58
1,3,5,1,0,1,1,0,4,0,1,78,81,80
1,2,3,1,0,0,1,1,0,1,0,57,56,53
1,3,1,0,1,1,1,1,2,1,2,55,48,58
0,2,4,1,1,1,1,1,1,1,1,67,67,68
0,2,5,1,1,2,2,1,3,0,2,69,60,64
1,4,2,0,1,2,1,1,3,1,1,50,49,47
0,3,4,0,0,1,2,0,3,0,0,64,76,76
0,4,0,1,1,2,1,1,1,1,0,54,69,61
1,2,0,1,1,1,2,1,1,0,1,62,58,57
0,3,4,1,0,1,2,1,2,1,0,75,91,93
1,3,0,0,1,0,1,1,0,1,0,59,56,58
0,1,3,1,1,0,1,1,0,1,1,60,87,81
0,1,3,0,1,1,2,0,2,1,2,74,75,82
1,3,2,1,1,1,2,1,0,1,1,81,74,71
0,3,3,1,1,0,0,0,2,0,2,80,89,91
0,3,4,0,0,0,2,0,4,0,0,66,78,80
0,3,4,1,1,1,1,0,5,0,1,42,47,58
0,3,2,0,0,1,2,0,1,1,0,39,49,56
0,2,1,0,1,3,2,1,0,1,0,74,85,91
1,3,2,1,1,1,1,1,3,1,1,84,88,86
0,3,4,0,1,1,0,1,2,1,0,58,67,66
1,1,3,1,1,0,0,1,0,1,0,82,79,73
1,2,5,1,1,0,1,1,3,0,0,90,71,75
0,1,0,0,0,0,0,0,1,0,1,72,88,86
0,2,5,1,1,1,1,1,0,1,0,72,91,85
1,3,4,1,1,1,0,1,1,0,1,48,55,47
0,1,5,1,1,1,1,0,1,1,1,61,68,71
1,3,0,1,0,1,2,0,1,0,1,83,78,78
0,2,5,1,0,0,1,1,2,0,0,66,63,70
0,1,4,1,1,1,2,1,6,0,0,92,91,94
0,1,5,0,0,0,2,1,2,0,0,45,56,57
1,2,1,0,0,1,0,1,0,0,0,60,65,62
0,1,0,0,1,1,1,1,2,1,0,58,72,68
0,2,2,1,1,1,0,1,5,0,2,79,91,86
0,3,5,1,1,1,2,1,2,1,1,67,71,69
0,3,0,1,0,1,1,0,3,1,0,99,100,100
1,2,0,1,1,0,1,1,0,0,1,61,52,50
0,2,3,1,0,2,2,1,0,1,0,80,97,100
1,0,2,1,1,1,2,0,4,0,2,62,64,61
1,1,4,1,1,1,2,1,6,0,0,72,76,72
1,2,3,1,1,1,2,0,3,0,2,74,62,59
1,0,1,1,0,2,1,1,1,0,1,67,74,75
1,2,0,1,1,0,2,1,2,1,0,53,35,38
0,1,4,1,0,2,2,1,1,1,2,48,50,53
0,2,0,0,0,0,2,1,2,0,0,59,64,63
1,2,4,1,0,3,2,1,2,0,0,62,59,60
0,1,0,1,1,0,2,1,2,0,0,50,59,60
0,2,2,1,0,2,1,0,4,1,0,78,85,85
0,1,0,0,0,0,2,1,1,0,2,19,36,32
1,1,2,0,1,2,2,1,3,1,0,49,56,48
1,2,5,0,0,1,2,1,4,0,0,74,87,78
1,3,0,1,1,1,1,1,4,0,0,92,82,88
1,2,0,1,0,1,2,0,4,1,2,74,69,67
1,1,0,0,1,2,2,1,2,1,0,60,60,56
1,3,0,0,0,0,1,1,5,0,1,73,70,70
1,2,4,0,1,2,1,1,2,1,0,66,64,62
1,3,1,0,1,2,2,0,1,0,0,71,81,76
0,0,1,1,1,1,2,1,2,1,1,91,98,94
1,1,4,1,1,0,0,1,3,1,0,27,28,19
1,3,4,1,0,0,1,0,1,0,0,95,84,92
1,1,4,1,1,2,1,1,3,1,1,59,54,51
1,1,2,0,1,2,2,0,3,1,0,71,70,66
1,2,4,0,1,2,2,0,1,0,0,62,52,52
0,2,4,1,0,1,2,1,1,1,1,64,73,80
0,2,0,0,1,2,2,0,1,0,2,71,80,82
1,2,2,0,1,1,1,0,1,1,1,56,55,51
1,2,5,0,1,1,0,1,3,0,0,49,50,42
0,2,0,1,1,1,2,0,1,0,1,76,83,88
1,2,4,1,0,1,1,1,0,1,0,78,74,80
0,2,2,1,1,1,1,1,1,1,1,83,78,81
0,2,2,0,0,2,2,0,7,1,0,65,77,73
1,0,2,0,1,2,2,1,3,1,0,25,25,23
0,0,3,0,1,1,2,0,2,0,2,48,73,72
1,3,0,0,1,1,2,1,3,0,0,45,51,46
1,2,0,1,1,1,2,0,4,0,2,60,53,59
0,2,2,1,0,0,1,1,6,1,0,81,90,85
0,1,5,0,1,2,2,0,2,1,0,46,65,62
0,4,3,1,0,0,2,1,4,1,2,70,78,82
1,3,4,1,1,1,1,1,1,1,0,93,83,88
1,3,1,1,0,2,2,0,1,0,2,67,71,70
0,2,5,0,1,1,2,1,4,1,1,64,77,73
0,3,0,0,0,1,1,1,3,0,2,56,71,71
1,3,2,1,0,0,2,0,3,0,0,70,70,69
1,1,0,1,1,1,2,0,1,1,2,74,65,61
1,3,4,0,1,2,2,1,0,1,1,63,74,67
1,4,5,1,0,1,1,1,0,1,1,99,95,100
1,3,1,0,1,1,2,1,1,1,0,38,41,36
0,3,2,1,1,1,2,1,3,1,2,62,79,75
1,2,0,1,1,1,2,0,2,1,1,59,59,54
0,1,1,0,1,1,2,1,1,1,1,63,81,75
0,2,4,1,1,1,1,1,2,1,1,63,67,60
1,4,0,0,1,2,2,1,2,1,0,78,69,63
1,4,5,0,1,0,2,1,4,1,1,39,32,26
1,2,2,1,1,1,2,1,0,1,1,68,71,66
1,1,0,0,0,2,1,1,4,1,1,56,68,65
0,4,4,1,1,1,2,1,1,0,0,78,86,83
1,0,2,1,1,1,2,0,3,0,0,78,70,70
1,3,5,1,0,2,1,1,4,1,0,63,46,49
0,2,5,1,1,0,2,1,3,1,0,64,78,74
0,4,5,1,1,1,1,0,3,0,0,74,75,73
0,0,4,1,0,1,1,1,5,0,2,86,96,99
0,2,0,0,0,1,1,1,1,0,0,58,70,70
1,2,0,0,1,1,1,1,3,0,0,81,84,74
0,2,0,0,1,2,2,0,4,0,1,41,63,62
0,3,2,0,1,0,2,0,1,0,2,59,75,62
0,2,2,0,1,2,2,1,0,1,0,33,49,46
1,3,5,1,0,1,0,1,1,1,0,66,64,63
1,3,4,1,1,1,1,1,2,0,1,79,68,67
1,3,4,0,0,1,1,1,3,1,0,64,65,72
0,2,4,1,0,0,2,1,3,0,2,78,82,87
0,4,3,0,1,0,2,1,1,0,2,93,91,98
0,4,5,0,1,1,1,0,2,1,2,53,54,52
0,4,0,0,0,1,2,1,2,0,1,64,76,72
0,1,5,1,1,1,1,1,0,0,0,48,52,53
0,1,4,0,1,0,2,1,1,0,2,59,73,70
1,3,5,0,1,1,2,0,3,1,0,64,70,67
0,4,3,1,0,2,1,0,2,0,0,95,89,98
0,1,4,1,1,1,2,1,3,0,1,65,81,80
0,4,5,1,0,1,2,0,1,1,1,70,82,78
0,2,4,1,1,1,2,0,3,1,2,73,78,81
1,4,3,0,1,2,2,0,2,0,0,67,58,56
1,1,5,0,1,0,1,1,0,0,0,55,44,36
0,3,2,0,1,0,2,1,3,1,0,61,83,82
1,4,4,1,1,1,0,1,3,1,2,99,90,89
1,2,4,1,1,0,2,1,3,1,1,64,45,48
0,2,5,0,0,1,2,1,2,0,2,71,84,83
1,4,5,0,1,1,1,1,3,1,2,66,67,54
0,3,2,0,1,2,2,1,1,1,2,58,66,60
1,2,2,1,1,2,2,1,2,0,0,55,53,52
0,2,4,1,0,0,1,1,5,1,1,80,85,96
0,1,5,1,1,1,1,1,1,1,0,47,58,56
1,2,3,0,0,1,1,1,4,0,0,79,85,85
1,2,4,1,1,2,0,1,3,1,1,64,76,70
1,2,5,0,0,1,1,1,1,1,2,26,19,19
0,2,2,1,0,1,2,1,3,0,0,63,66,66
0,3,4,1,1,0,2,1,2,1,0,70,78,85
1,0,3,1,1,1,2,1,4,0,0,90,86,78
0,1,1,0,0,1,0,1,2,1,1,60,78,72
0,2,3,1,1,2,2,1,2,1,0,73,73,73
0,4,1,1,1,1,1,0,4,1,0,74,79,77
1,4,4,1,0,2,2,1,2,0,0,97,94,91
1,3,5,0,1,1,2,1,1,1,0,77,78,76
1,3,4,1,0,1,1,1,3,1,1,66,58,60
0,2,5,1,0,0,2,1,1,0,0,58,71,70
0,1,5,1,0,1,2,1,2,1,1,62,68,76
1,1,0,1,1,1,1,0,1,1,2,83,85,82
0,3,2,0,1,0,1,1,3,0,1,73,91,84
0,1,1,0,1,1,1,1,1,0,0,65,76,74
1,0,1,1,1,1,2,1,2,1,0,88,88,89
0,4,0,1,0,1,0,1,2,1,1,63,64,71
0,4,4,1,1,2,0,0,5,1,0,67,73,70
1,3,4,0,1,2,2,0,1,0,0,55,59,52
0,3,4,0,0,1,2,1,0,0,1,77,88,92
0,2,5,0,1,0,2,1,1,0,2,40,49,48
0,4,5,1,0,2,2,1,2,1,0,92,89,88
1,3,0,1,1,1,2,1,3,1,0,60,56,47
0,1,3,1,1,2,0,0,3,1,0,72,73,77
0,1,5,0,0,1,2,1,2,0,2,63,71,70
1,2,4,1,1,0,2,1,0,0,2,52,50,46
1,3,0,1,0,1,2,1,3,0,1,84,79,74
0,4,0,0,0,1,1,1,1,1,0,80,93,91
0,1,1,0,1,1,2,1,3,1,0,64,75,71
1,0,3,1,0,1,0,1,2,1,1,93,98,95
0,0,0,1,1,1,2,1,4,1,0,74,77,75
0,0,4,0,1,1,2,1,3,1,1,67,75,72
1,4,4,0,0,1,0,1,1,0,0,61,59,53
0,3,3,1,0,1,1,1,1,0,2,84,89,97
1,2,0,1,1,1,1,0,1,1,1,80,80,79
0,3,4,1,1,1,1,1,5,1,0,74,84,84
0,0,1,1,1,0,2,0,2,1,0,65,75,76
1,2,2,1,1,1,1,0,1,0,0,77,75,67
1,4,0,0,1,0,1,1,3,1,1,61,52,53
1,3,1,1,0,1,1,1,0,0,0,66,64,62
1,2,0,1,0,1,1,1,3,0,1,49,51,58
1,2,4,1,1,2,1,1,1,0,1,34,41,41
0,3,1,1,0,1,2,1,0,0,0,75,96,99
0,2,4,0,0,2,2,1,3,1,1,59,81,77
0,3,1,0,1,0,2,1,4,1,0,49,59,67
0,1,0,1,0,1,0,0,3,0,0,62,83,79
1,2,3,1,0,1,2,0,2,0,0,73,80,76
0,2,0,0,0,2,2,0,1,1,2,53,57,67
1,1,0,0,1,1,1,0,1,0,0,54,52,52
0,0,2,0,0,1,2,1,0,1,1,57,75,72
0,1,3,1,1,1,2,1,1,1,1,60,61,64
1,1,4,0,0,2,1,0,1,1,2,79,69,66
0,3,3,1,0,2,2,1,0,0,0,67,85,88
1,2,4,1,1,2,2,1,1,1,0,65,49,54
0,1,5,1,1,2,0,1,3,0,1,43,43,42
0,1,1,1,1,1,1,1,1,1,1,58,59,63
0,4,2,1,0,1,2,1,5,1,0,78,89,85
0,2,1,1,1,3,1,1,1,0,0,72,80,80
1,0,0,1,1,2,1,1,3,0,0,90,76,78
1,1,2,0,1,1,1,1,4,1,0,57,50,50
1,3,0,1,1,0,0,0,5,1,2,96,93,90
0,3,2,0,1,0,2,1,0,0,1,48,68,59
0,1,5,0,1,2,1,0,3,0,2,40,57,54
1,3,4,1,0,1,2,1,3,0,0,75,73,72
0,2,3,0,1,1,2,1,0,1,0,79,91,94
0,0,4,0,1,1,2,0,1,0,0,69,84,87
1,3,3,1,1,1,2,0,1,0,1,70,59,63
0,3,5,1,0,1,2,0,1,1,0,84,95,100
0,3,3,1,0,1,0,0,1,0,0,66,78,83
0,2,1,0,1,1,0,0,1,0,1,56,65,65
1,3,5,0,1,1,1,1,2,0,0,58,62,57
1,2,5,1,0,1,2,1,0,1,1,66,50,52
1,3,3,1,1,1,0,1,0,0,2,81,81,81
1,0,5,1,0,0,2,1,2,1,2,67,65,69
0,1,0,1,1,1,0,1,1,1,2,56,72,67
1,1,5,1,1,1,1,1,0,1,2,67,62,62
1,2,0,1,1,1,2,1,1,1,0,85,86,81
1,1,2,1,1,1,0,0,2,1,0,71,81,73
1,3,5,1,0,2,2,1,2,0,1,86,77,85
1,0,5,1,1,1,1,0,2,1,1,56,42,32
0,2,4,0,0,2,0,0,3,0,1,73,84,87
0,3,1,0,1,0,2,0,1,1,0,76,84,85
0,0,1,1,1,1,2,1,3,0,1,68,84,81
0,3,5,1,1,1,1,1,4,1,0,58,60,63
0,0,4,1,1,2,1,1,3,1,0,71,74,77
1,2,0,0,1,2,2,1,2,1,2,69,58,59
1,2,2,1,0,1,2,1,1,0,0,48,47,47
0,4,0,1,1,1,1,0,1,1,0,84,87,85
1,3,4,0,0,0,2,1,1,0,0,59,66,67
1,3,5,0,1,2,2,0,3,1,2,67,56,56
0,4,1,0,1,1,1,1,1,1,0,80,81,77
1,2,1,0,1,2,1,0,3,1,0,91,73,78
0,4,0,0,1,1,1,1,0,0,2,78,75,80
0,0,2,1,1,1,0,0,5,0,1,53,64,62
1,3,4,1,1,1,1,1,1,1,0,62,51,50
0,3,2,1,1,1,2,0,1,0,2,86,89,94
0,3,0,1,1,1,2,0,5,1,0,54,65,64
1,2,5,0,1,2,2,1,1,1,0,63,57,55
0,3,3,1,1,1,2,1,4,1,0,73,82,82
0,1,0,1,1,1,1,1,4,1,0,41,47,48
1,4,2,1,0,1,1,0,4,0,2,100,100,100
1,0,0,0,1,3,2,0,5,1,2,52,40,40
0,1,0,0,1,1,1,1,0,0,1,65,81,80
1,3,0,1,1,0,1,1,1,0,2,61,50,56
1,4,5,0,1,0,0,1,1,1,1,58,59,50
1,4,4,1,0,2,2,1,0,1,0,82,77,78
1,1,4,1,1,0,1,0,2,0,2,39,40,40
1,1,4,1,1,1,1,1,3,0,2,88,78,74
0,3,2,0,0,1,2,0,7,0,2,71,90,90
0,2,0,0,1,1,1,1,0,0,0,74,87,92
0,4,5,1,1,1,2,1,2,0,1,61,65,67
0,4,3,0,1,1,2,0,2,1,1,71,80,80
0,4,0,0,1,0,2,1,3,0,0,48,53,53
1,3,4,1,1,1,0,1,4,1,1,68,69,62
1,2,2,1,1,0,2,0,1,0,2,65,56,53
1,0,0,1,1,2,1,0,5,0,1,80,77,74
1,4,5,1,0,2,1,1,2,0,0,87,76,77
1,3,2,1,1,1,0,0,4,0,0,78,71,67
1,2,2,0,1,0,1,1,0,1,0,59,60,55
1,1,1,1,1,2,2,0,1,1,1,77,84,76
0,2,5,0,1,2,2,1,1,1,1,59,79,71
1,4,5,0,0,1,1,1,1,0,0,92,90,84
0,3,0,1,0,0,1,1,5,0,0,61,70,74
1,0,1,1,0,3,1,0,1,1,1,78,69,73
0,3,5,0,1,0,0,1,1,1,1,49,62,62
0,1,4,1,0,0,2,0,2,0,2,73,87,89
0,1,0,0,0,1,2,1,0,1,1,31,50,48
0,4,2,1,0,1,2,0,1,1,2,84,96,93
0,0,4,0,1,2,1,0,2,0,1,65,79,78
1,3,2,0,1,2,1,1,1,1,0,76,73,69
1,3,4,0,1,1,0,1,1,1,2,76,65,65
0,4,2,1,0,1,2,1,2,0,0,93,98,94
0,2,5,1,1,1,2,1,2,0,0,38,54,41
0,2,2,1,1,1,2,1,1,1,1,34,36,34
0,1,5,0,1,2,1,0,6,0,0,50,54,58
0,1,2,0,0,0,0,0,1,0,1,33,54,54
1,0,2,1,1,1,0,0,1,1,0,69,68,60
0,1,4,0,1,1,2,0,3,1,1,54,67,64
0,3,0,0,0,1,2,1,3,1,2,59,72,72
1,3,3,1,1,1,2,1,2,0,0,90,92,97
0,4,2,0,1,3,1,0,1,1,0,83,86,83
1,2,5,0,1,0,2,1,1,1,0,58,60,47
0,2,2,0,0,0,2,1,3,0,0,12,43,40
0,3,4,0,0,0,1,1,1,1,0,43,60,69
1,1,4,1,1,1,0,1,1,1,0,65,59,62
0,2,2,0,1,2,1,0,2,0,1,44,53,53
0,2,2,1,1,1,2,1,0,1,1,62,69,67
1,1,4,1,0,2,0,1,1,0,0,80,83,80
1,3,0,1,1,1,1,1,4,1,0,74,76,74
0,0,2,0,1,1,2,0,3,0,1,56,72,70
0,3,3,1,1,1,2,1,2,1,2,73,78,78
0,3,0,1,0,0,1,1,1,0,1,74,73,81
0,1,4,1,1,0,2,0,2,1,0,63,83,79
0,3,5,1,0,0,2,1,1,0,2,55,65,66
0,3,5,1,1,1,1,0,1,1,1,49,66,61
0,3,1,0,0,0,2,0,4,1,2,72,75,80
1,2,4,1,0,0,1,1,1,1,1,58,64,57
1,1,5,0,1,1,1,1,5,0,0,60,72,64
1,4,5,0,1,1,1,0,3,1,0,71,62,56
0,0,2,0,1,0,0,1,4,1,0,42,43,47
0,4,0,1,1,1,1,0,1,0,1,80,96,93
1,2,5,1,0,1,0,0,4,1,1,75,65,68
1,4,4,1,1,1,0,1,4,1,2,82,76,69
1,1,3,1,0,1,2,1,3,1,0,96,99,95
1,1,3,1,1,1,2,0,2,1,0,76,66,70
0,1,5,1,1,0,1,1,0,1,0,54,56,56
1,3,0,0,1,1,1,0,3,1,1,65,66,64
1,1,5,0,1,1,2,1,2,1,2,74,82,70
1,2,3,1,0,1,2,1,1,0,0,96,86,88
0,0,0,1,1,2,2,1,4,0,0,70,68,78
0,1,4,0,1,1,2,0,3,0,2,67,80,80
1,3,2,1,1,1,1,1,1,0,1,78,73,75
1,1,5,1,1,0,2,0,4,1,1,76,78,72
0,2,4,1,0,0,2,1,4,0,1,93,98,98
1,4,2,1,1,1,2,1,2,0,0,100,82,79
1,2,1,1,1,1,0,1,6,1,1,70,69,73
1,1,3,0,1,1,2,1,1,0,1,57,50,57
0,1,4,0,1,2,0,0,1,1,2,51,69,61
0,2,2,0,1,2,2,0,1,0,0,46,57,50
0,3,2,1,1,3,2,1,1,1,0,78,81,79
1,3,5,0,1,1,2,1,4,0,0,62,48,51
1,3,0,1,1,1,2,1,4,0,2,57,57,53
0,2,0,0,1,1,2,0,3,1,0,46,52,52
0,1,0,1,0,2,2,1,3,1,0,66,81,82
0,3,0,1,0,2,2,0,2,1,2,86,99,100
0,3,3,1,1,1,2,1,1,0,1,76,78,87
1,0,1,0,1,2,2,0,3,1,0,61,61,52
1,1,4,1,1,2,1,1,3,0,1,56,53,50
0,4,2,0,1,2,0,1,2,0,2,60,72,67
1,2,0,1,1,1,2,0,3,1,2,56,51,46
0,4,4,1,0,2,1,1,2,1,2,76,75,72
1,4,5,1,1,1,1,1,4,1,2,85,65,62
0,3,0,0,1,0,0,1,5,0,0,41,54,47
0,2,0,0,1,1,2,1,0,0,0,61,70,70
1,3,0,1,0,0,1,1,0,1,0,94,85,93
0,2,3,0,1,1,2,1,1,1,0,46,65,50
1,3,4,1,0,1,2,1,0,1,0,94,76,80
1,1,0,1,0,1,2,1,1,0,1,76,72,73
1,3,4,1,1,2,1,1,3,0,0,83,75,70
1,3,4,0,1,0,1,1,2,1,0,70,59,60
1,0,5,0,0,1,1,1,1,0,1,37,47,45
0,4,3,1,0,2,2,1,5,1,0,98,100,99
0,2,2,1,1,2,2,1,0,1,0,58,77,72
1,2,3,1,1,1,0,1,0,1,0,50,59,53
1,1,1,1,0,0,2,1,0,0,0,73,65,63
1,3,1,0,0,1,2,1,0,0,1,67,58,67
0,3,0,1,1,0,2,1,2,1,2,88,86,84
1,0,5,1,1,2,1,0,2,1,1,53,52,48
0,2,2,1,0,2,1,1,1,0,2,53,67,72
1,3,3,1,0,1,2,1,2,0,2,100,100,100
1,3,0,1,1,1,2,1,1,0,2,72,68,69
1,3,0,1,0,2,2,1,1,1,0,78,68,71
1,3,1,0,0,1,2,1,2,1,1,54,57,62
1,3,2,1,1,1,2,1,2,1,0,49,43,43
0,3,4,1,1,0,2,0,2,1,0,59,66,60
1,4,4,1,1,0,1,1,0,1,1,73,66,66
0,2,0,1,1,1,2,1,1,1,0,70,75,77
0,1,0,1,1,1,2,1,1,1,0,54,66,65
1,1,0,1,1,1,2,0,4,0,0,60,56,54
1,2,1,0,1,0,1,1,4,1,0,48,47,49
0,3,4,0,0,0,1,1,1,1,0,82,87,87
0,2,5,0,0,2,2,1,0,0,1,60,71,74
0,0,2,1,0,0,0,0,3,0,0,58,85,82
0,1,1,0,0,1,1,1,2,1,0,64,78,75
0,2,1,1,0,2,1,1,3,0,1,72,83,80
0,2,3,1,0,0,2,1,2,0,0,71,90,94
1,4,5,1,0,2,1,1,1,1,0,86,76,82
1,2,0,1,1,0,2,1,3,0,0,76,68,60
1,1,5,1,1,0,1,1,7,1,1,71,72,64
1,1,0,0,1,1,2,1,2,1,0,77,80,80
1,1,2,1,0,0,2,1,3,1,1,47,57,46
0,4,0,1,1,1,2,1,3,0,2,64,59,68
0,1,5,1,0,2,1,1,1,1,0,81,93,88
0,4,4,1,1,2,1,1,3,1,0,70,76,79
1,2,4,0,0,1,1,1,1,1,0,83,89,84
0,4,4,1,1,0,2,0,1,0,2,58,60,68
1,1,5,0,1,1,2,1,3,0,0,74,65,65
0,3,2,1,1,1,0,1,3,1,0,76,91,85
1,2,0,0,1,1,1,1,4,0,1,55,53,51
0,3,4,0,1,1,2,1,4,0,0,45,55,52
0,3,4,0,1,1,2,1,4,0,0,68,72,69
0,1,4,1,1,1,2,0,3,0,0,93,86,92
0,1,2,1,1,2,2,0,3,1,0,64,73,65
0,3,1,1,0,0,0,1,5,0,0,72,86,82
0,1,0,0,0,1,1,1,2,1,0,36,44,47
1,3,1,1,1,1,1,1,3,0,1,76,77,83
0,0,3,0,1,1,2,1,3,0,1,57,68,69
1,2,4,1,1,1,1,1,1,1,2,64,72,67
0,4,4,1,1,1,2,1,1,1,0,97,100,97
1,1,0,0,1,1,2,1,4,1,0,83,79,69
0,2,2,1,1,1,2,0,4,1,1,57,63,58
1,4,5,1,1,0,1,1,0,1,2,89,79,74
1,1,3,1,0,1,1,1,0,1,0,83,82,83
1,0,2,1,0,1,2,1,3,1,1,83,82,79
0,3,1,1,1,2,1,1,2,0,2,63,70,81
1,2,1,1,1,1,1,1,2,1,0,58,49,53
1,4,3,0,1,2,2,1,2,1,1,64,64,66
1,1,4,0,0,1,1,0,1,1,0,54,64,64
1,3,1,1,1,2,2,1,0,1,2,84,79,77
1,3,5,1,1,1,2,1,1,1,1,75,64,65
0,2,3,1,0,0,0,1,3,0,0,84,94,96
1,4,1,1,1,1,1,1,2,1,1,77,60,60
1,2,5,1,0,1,2,1,1,1,0,64,61,62
1,3,5,1,1,2,1,1,2,1,1,58,48,54
1,3,5,1,1,1,1,1,1,1,2,93,85,88
0,3,4,1,0,1,1,1,2,1,1,67,81,84
1,2,2,0,0,1,1,0,2,1,0,63,73,70
1,1,4,1,1,2,2,0,2,0,0,78,78,77
0,0,0,1,1,1,1,0,3,1,2,77,87,85
1,2,0,1,0,1,1,0,3,1,1,81,84,81
0,1,4,1,1,1,2,1,2,1,0,56,57,57
0,3,5,1,1,0,2,0,3,1,2,74,83,85
1,3,3,1,1,0,2,1,5,0,2,88,64,66
0,2,0,1,1,2,0,1,4,0,0,59,71,72
1,3,5,0,0,1,2,0,1,1,1,58,61,58
0,1,4,0,1,1,1,0,3,1,0,67,76,77
1,4,1,0,1,1,2,1,4,1,0,50,49,48
0,2,4,1,0,1,0,0,2,0,0,80,95,92
1,4,0,0,1,1,2,1,3,1,0,53,49,44
1,2,3,1,0,0,2,0,2,1,0,86,86,84
0,2,4,1,1,1,2,1,1,0,0,55,59,56
1,3,4,0,1,1,2,1,2,1,0,62,66,63
1,3,5,1,1,2,2,1,5,0,1,66,51,56
0,2,0,0,1,0,2,1,0,0,2,65,71,72
0,0,2,1,1,0,2,1,4,0,0,38,39,44
1,2,5,1,1,0,0,1,0,0,0,66,65,58
0,3,1,1,1,1,0,1,2,0,0,86,98,96
0,3,4,0,1,0,2,1,5,1,1,40,59,56
1,4,1,0,0,1,1,1,4,1,0,54,60,53
1,2,0,1,1,0,2,1,2,0,0,67,62,59
1,1,2,1,0,1,1,1,2,0,2,80,75,71
1,2,3,0,1,1,2,1,2,0,1,55,66,63
1,4,0,1,0,0,2,0,4,0,2,100,98,100
1,3,0,1,1,1,2,0,1,0,0,58,55,43
0,3,3,1,1,1,0,0,1,1,1,58,71,70
0,0,5,1,1,1,2,0,4,1,0,67,62,61
0,3,5,0,1,2,2,1,1,1,0,26,39,37
1,1,1,1,1,1,0,1,4,0,2,70,64,65
0,2,2,0,1,1,1,0,2,1,1,39,50,51
0,1,1,1,1,1,1,0,7,0,2,63,69,65
0,4,5,1,1,0,1,1,3,0,0,72,71,72
0,3,3,0,1,2,2,1,2,0,2,57,67,67
0,3,4,1,1,1,1,0,2,1,2,58,70,70
1,3,4,0,1,0,1,1,2,0,2,74,64,61
0,2,4,0,1,1,1,1,0,1,2,75,85,85
1,3,4,1,1,1,1,1,1,0,0,82,72,65
0,2,3,1,0,1,1,0,1,0,0,72,73,87
1,2,0,1,0,1,2,1,1,0,2,87,79,80
0,3,0,0,1,0,2,1,5,0,2,51,63,57
1,3,0,0,0,1,1,1,2,1,0,82,92,88
0,2,5,0,1,2,2,1,1,0,1,12,25,14
0,3,2,1,1,1,1,0,3,0,1,46,53,55
0,2,0,1,1,2,2,1,6,0,0,47,61,60
1,2,4,0,0,1,1,1,2,0,0,54,53,58
0,4,5,1,1,1,0,0,2,0,0,75,68,73
1,3,2,1,1,0,2,1,4,0,0,51,59,54
0,2,4,1,1,1,2,1,4,1,0,75,68,69
0,1,1,1,0,1,0,1,4,1,0,55,65,60
1,1,2,1,0,2,1,1,0,1,2,84,84,81
1,3,5,1,1,1,2,1,1,1,0,59,60,52
1,2,0,1,0,0,2,0,4,0,1,82,69,70
0,3,1,1,1,1,1,1,2,0,0,83,99,96
1,0,4,1,1,1,1,1,4,1,0,75,72,64
1,3,2,1,1,2,2,1,0,0,0,96,88,85
1,2,2,0,1,1,1,1,2,1,0,37,37,32
